rho,T,invB,B,mu,E_ref,active_level_count,density_residual,active_vs_labeled_spectrum_error,below_branch,below_n,below_E,below_E_minus_mu,above_branch,above_n,above_E,above_E_minus_mu,nearest_LLplus_branch,nearest_LLplus_n,nearest_LLplus_E,nearest_LLplus_E_minus_mu,nearest_LLTRplus_branch,nearest_LLTRplus_n,nearest_LLTRplus_E,nearest_LLTRplus_E_minus_mu,fermi_bracketing_spacing,nearest_LLplus_LLTRplus_energy_difference,nearest_LLplus_LLTRplus_abs_splitting,nearest_LLplus_LLTRplus_n_difference
0.01,0.0002,44.03781979977753,0.022707754483455418,0.1928037789797089,0.1182882726760959,45,7.923332129289307e-13,0.0,LL+,1,0.19256551412762957,-0.00023826485207933956,LLTR+,2,0.21066132998073614,0.017857551001027233,LL+,1,0.19256551412762957,-0.00023826485207933956,LLTR+,2,0.21066132998073614,0.017857551001027233,0.018095815853106573,0.018095815853106573,0.018095815853106573,1
0.01,0.0002,44.13793103448276,0.02265625,0.1926457759066232,0.1182595589265695,45,4.1333950151489773e-13,0.0,LL+,1,0.1924004045118912,-0.0002453713947320191,LLTR+,2,0.21048200760601,0.01783623169938678,LL+,1,0.1924004045118912,-0.0002453713947320191,LLTR+,2,0.21048200760601,0.01783623169938678,0.018081603094118798,0.018081603094118798,0.018081603094118798,1
0.01,0.0002,44.238042269187986,0.022604978627105858,0.1924886849839513,0.11823097513618103,45,-2.036456073217785e-12,0.0,LL+,1,0.19223606629025136,-0.00025261869369994083,LLTR+,2,0.21030347809763872,0.017814793113687416,LL+,1,0.19223606629025136,-0.00025261869369994083,LLTR+,2,0.21030347809763872,0.017814793113687416,0.018067411807387357,0.018067411807387357,0.018067411807387357,1
0.01,0.0002,44.33815350389322,0.022553938785750124,0.19233251007114235,0.1182025204246252,45,-1.0351094981153608e-14,0.0,LL+,1,0.19207249419019257,-0.00026001588094978767,LLTR+,2,0.2101257361342504,0.017793226063108042,LL+,1,0.19207249419019257,-0.00026001588094978767,LLTR+,2,0.2101257361342504,0.017793226063108042,0.01805324194405783,0.01805324194405783,0.01805324194405783,1
0.01,0.0002,44.43826473859844,0.022503128911138925,0.19217725586341106,0.11817419391952946,45,-6.609383179645434e-13,0.0,LL+,1,0.1919096829867979,-0.00026757287661316465,LLTR+,2,0.20994877644223744,0.01777152057882639,LL+,1,0.1919096829867979,-0.00026757287661316465,LLTR+,2,0.20994877644223744,0.01777152057882639,0.018039093455439553,0.018039093455439553,0.018039093455439553,1
0.01,0.0002,44.53837597330367,0.02245254745254745,0.19202292799752413,0.11814599475636471,45,2.63504496000877e-15,0.0,LL+,1,0.19174762750221583,-0.0002753004953083005,LLTR+,2,0.20977259379522045,0.017749665797696323,LL+,1,0.19174762750221583,-0.0002753004953083005,LLTR+,2,0.20977259379522045,0.017749665797696323,0.018024966293004624,0.018024966293004624,0.018024966293004624,1
0.01,0.0002,44.638487208008904,0.02240219287316222,0.19186953316028063,0.11811792207835745,45,2.4100114265346306e-12,0.0,LL+,1,0.19158632260513253,-0.0002832105551481001,LLTR+,2,0.20959718301351998,0.017727649853239352,LL+,1,0.19158632260513253,-0.0002832105551481001,LLTR+,2,0.20959718301351998,0.017727649853239352,0.018010860408387452,0.018010860408387452,0.018010860408387452,1
0.01,0.0002,44.73859844271413,0.02235206364992541,0.19171707921899564,0.11808997503640292,45,6.998394919133233e-14,0.0,LL+,1,0.19142576321025112,-0.0002913160087445188,LLTR+,2,0.20942253896363464,0.017705459744638996,LL+,1,0.19142576321025112,-0.0002913160087445188,LLTR+,2,0.20942253896363464,0.017705459744638996,0.017996775753383515,0.017996775753383515,0.017996775753383515,1
0.01,0.0002,44.83870967741936,0.022302158273381292,0.19156557538362126,0.11806215278897958,45,1.3634145895613514e-12,0.0,LL+,1,0.1912659442777777,-0.0002996311058435508,LLTR+,2,0.20924865655772656,0.017683081174105303,LL+,1,0.1912659442777777,-0.0002996311058435508,LLTR+,2,0.20924865655772656,0.017683081174105303,0.017982712279948854,0.017982712279948854,0.017982712279948854,1
0.01,0.0002,44.938820912124584,0.02225247524752475,0.19141503237981292,0.11803445450206455,45,6.162296367628883e-12,0.0,LL+,1,0.19110686081291473,-0.00030817156689819103,LLTR+,2,0.20907553075311397,0.017660498373301053,LL+,1,0.19110686081291473,-0.00030817156689819103,LLTR+,2,0.20907553075311397,0.017660498373301053,0.017968669940199244,0.017968669940199244,0.017968669940199244,1
0.01,0.0002,45.038932146829815,0.022203013089651762,0.19126546265817604,0.11800687934905037,45,-5.82505398083466e-12,0.0,LL+,1,0.19094850786536066,-0.0003169547928153771,LLTR+,2,0.20890315655176986,0.01763769389359382,LL+,1,0.19094850786536066,-0.0003169547928153771,LLTR+,2,0.20890315655176986,0.01763769389359382,0.017954648686409197,0.017954648686409197,0.017954648686409197,1
0.01,0.0002,45.13904338153504,0.022153770330211927,0.191116880678862,0.11797942651066265,45,4.735795089416683e-16,0.0,LL+,1,0.19079088052881665,-0.000326000150045358,LLTR+,2,0.20873152899982805,0.017614648320966042,LL+,1,0.19079088052881665,-0.000326000150045358,LLTR+,2,0.20873152899982805,0.017614648320966042,0.0179406484710114,0.0179406484710114,0.0179406484710114,1
0.01,0.0002,45.23915461624027,0.022104745512662893,0.19096930317200622,0.11795209517487906,45,8.467636314346549e-13,0.0,LL+,1,0.1906339739404994,-0.00033532923150680904,LLTR+,2,0.20856064318709527,0.017591340015089052,LL+,1,0.1906339739404994,-0.00033532923150680904,LLTR+,2,0.20856064318709527,0.017591340015089052,0.01792666924659586,0.01792666924659586,0.01792666924659586,1
0.01,0.0002,45.339265850945495,0.02205593719332679,0.19082274953633296,0.1179248845368492,45,-3.2668017596604315e-12,0.0,LL+,1,0.19047778328066084,-0.00034496625567212447,LLTR+,2,0.2083904942465699,0.01756774471023695,LL+,1,0.19047778328066084,-0.00034496625567212447,LLTR+,2,0.2083904942465699,0.01756774471023695,0.017912710965909073,0.017912710965909073,0.017912710965909073,1
0.01,0.0002,45.439377085650726,0.02200734394124847,0.19067724228609884,0.11789779379881553,45,1.0850932999351137e-11,0.0,LL+,1,0.19032230377211395,-0.0003549385139848815,LLTR+,2,0.2082210773539671,0.017543835067868274,LL+,1,0.19032230377211395,-0.0003549385139848815,LLTR+,2,0.2082210773539671,0.017543835067868274,0.017898773581853156,0.017898773581853156,0.017898773581853156,1
0.01,0.0002,45.53948832035595,0.021958964338055692,0.19053280755450308,0.11787082217003556,45,3.392511965794043e-13,0.0,LL+,1,0.19016753067976477,-0.0003652768747383073,LLTR+,2,0.20805238772725027,0.017519580172747184,LL+,1,0.19016753067976477,-0.0003652768747383073,LLTR+,2,0.20805238772725027,0.017519580172747184,0.017884857047485492,0.017884857047485492,0.017884857047485492,1
0.01,0.0002,45.63959955506118,0.021910796977821105,0.19038947583159588,0.11784396886670477,45,3.859088396063193e-12,0.0,LL+,1,0.19001345931015082,-0.0003760165214450606,LLTR+,2,0.20788442062616833,0.017494944794572448,LL+,1,0.19001345931015082,-0.0003760165214450606,LLTR+,2,0.20788442062616833,0.017494944794572448,0.01787096131601751,0.01787096131601751,0.01787096131601751,1
0.01,0.0002,45.739710789766406,0.021862840466926072,0.19024728273334257,0.11781723311188079,45,1.4319101460102956e-12,0.0,LL+,1,0.18986008501098547,-0.0003871977223570966,LLTR+,2,0.2077171713517995,0.01746988861845694,LL+,1,0.18986008501098547,-0.0003871977223570966,LLTR+,2,0.2077171713517995,0.01746988861845694,0.017857086340814038,0.017857086340814038,0.017857086340814038,1
0.01,0.0002,45.83982202447164,0.02181509342392623,0.19010627008983974,0.11779061413540838,45,4.770784461927136e-13,0.0,LL+,1,0.18970740317070803,-0.0003988669191317129,LLTR+,2,0.20755063524610073,0.017444365156260994,LL+,1,0.18970740317070803,-0.0003988669191317129,LLTR+,2,0.20755063524610073,0.017444365156260994,0.017843232075392707,0.017843232075392707,0.017843232075392707,1
0.01,0.0002,45.93993325917687,0.021767554479418885,0.18996648725863502,0.11776411117384554,45,1.83098328165876e-13,0.0,LL+,1,0.18955540921804007,-0.00041107804059495323,LLTR+,2,0.20738480769146317,0.01741832043282815,LL+,1,0.18955540921804007,-0.00041107804059495323,LLTR+,2,0.20738480769146317,0.01741832043282815,0.017829398473423103,0.017829398473423103,0.017829398473423103,1
0.01,0.0002,46.04004449388209,0.021720222275912054,0.1898279928392175,0.11773772347039048,47,1.5834729361063893e-13,0.0,LL+,1,0.18940409862154747,-0.0004238942176700289,LLTR+,2,0.2072196841102735,0.017391691271055998,LL+,1,0.18940409862154747,-0.0004238942176700289,LLTR+,2,0.2072196841102735,0.017391691271055998,0.017815585488726027,0.017815585488726027,0.017815585488726027,1
0.01,0.0002,46.140155728587324,0.02167309546769527,0.18969085690088916,0.11771145027480961,47,3.469446951953614e-18,0.0,LL+,1,0.18925346688920802,-0.000437390011681138,LLTR+,2,0.20705525996448076,0.017364403063591605,LL+,1,0.18925346688920802,-0.000437390011681138,LLTR+,2,0.20705525996448076,0.017364403063591605,0.017801793075272743,0.017801793075272743,0.017801793075272743,1
0.01,0.0002,46.24026696329255,0.02162617272071205,0.18955516392990587,0.11768529084336649,47,7.897398013323453e-13,0.0,LL+,1,0.1891035095679846,-0.0004516543619212665,LLTR+,2,0.2068915307551689,0.017336366825263017,LL+,1,0.1891035095679846,-0.0004516543619212665,LLTR+,2,0.2068915307551689,0.017336366825263017,0.017788021187184283,0.017788021187184283,0.017788021187184283,1
0.01,0.0002,46.34037819799778,0.02157945271243399,0.1894210167885984,0.11765924443875145,47,1.970186166988519e-12,0.0,LL+,1,0.1889542222434042,-0.0004667945451942157,LLTR+,2,0.2067284920221349,0.017307475233536485,LL+,1,0.1889542222434042,-0.0004667945451942157,LLTR+,2,0.2067284920221349,0.017307475233536485,0.0177742697787307,0.0177742697787307,0.0177742697787307,1
0.01,0.0002,46.440489432703004,0.021532934131736528,0.18928854214077692,0.11763331033001262,47,7.070906360429063e-14,0.0,LL+,1,0.1888056005391421,-0.00048294160163481203,LLTR+,2,0.2065661393434724,0.017277597202695477,LL+,1,0.1888056005391421,-0.00048294160163481203,LLTR+,2,0.2065661393434724,0.017277597202695477,0.01776053880433029,0.01776053880433029,0.01776053880433029,1
0.01,0.0002,46.540600667408235,0.02148661567877629,0.18915789805577946,0.11760748779248728,47,9.298117831235686e-16,0.0,LL+,1,0.18865764011661146,-0.0005002579391679973,LLTR+,2,0.20640446833516052,0.017246570279381063,LL+,1,0.18865764011661146,-0.0005002579391679973,LLTR+,2,0.20640446833516052,0.017246570279381063,0.01774682821854906,0.01774682821854906,0.01774682821854906,1
0.01,0.0002,46.64071190211346,0.021440496064870022,0.18902928489300277,0.11758177610773454,47,1.7170466437566034e-13,0.0,LL+,1,0.18851033667455833,-0.0005189482184444483,LLTR+,2,0.20624347465065812,0.017214189757655346,LL+,1,0.18851033667455833,-0.0005189482184444483,LLTR+,2,0.20624347465065812,0.017214189757655346,0.017733137976099794,0.017733137976099794,0.017733137976099794,1
0.01,0.0002,46.74082313681869,0.02139457401237506,0.18890296138780965,0.1175561745634686,47,6.817463260588852e-15,0.0,LL+,1,0.18836368594866165,-0.0005392754391480015,LLTR+,2,0.20608315398050314,0.01718019259269349,LL+,1,0.18836368594866165,-0.0005392754391480015,LLTR+,2,0.20608315398050314,0.01718019259269349,0.01771946803184149,0.01771946803184149,0.01771946803184149,1
0.01,0.0002,46.840934371523915,0.02134884825457136,0.18877926919307675,0.11753068245349305,47,-2.799808995757047e-13,0.0,LL+,1,0.18821768371113873,-0.0005615854819380206,LLTR+,2,0.20592350205191726,0.017144232858840508,LL+,1,0.18821768371113873,-0.0005615854819380206,LLTR+,2,0.20592350205191726,0.017144232858840508,0.01770581834077853,0.01770581834077853,0.01770581834077853,1
0.01,0.0002,46.941045606229146,0.021303317535545024,0.18865867186028867,0.11750529907763585,47,1.4834036776711912e-12,0.0,LL+,1,0.1880723257703552,-0.0005863460899334649,LLTR+,2,0.20576451462841536,0.017105842768126683,LL+,1,0.1880723257703552,-0.0005863460899334649,LLTR+,2,0.20576451462841536,0.017105842768126683,0.01769218885806015,0.01769218885806015,0.01769218885806015,1
0.01,0.0002,47.04115684093437,0.021257980610073304,0.18854181981097992,0.11748002374168537,47,-1.7745475228148067e-12,0.0,LL+,1,0.18792760797044072,-0.0006142118405391972,LLTR+,2,0.20560618750942034,0.017064367698440414,LL+,1,0.18792760797044072,-0.0006142118405391972,LLTR+,2,0.20560618750942034,0.017064367698440414,0.01767857953897961,0.01767857953897961,0.01767857953897961,1
0.01,0.0002,47.1412680756396,0.02121283624351109,0.18842966543481102,0.11745485575732695,47,-9.886189089591824e-15,0.0,LL+,1,0.18778352619090866,-0.0006461392439023605,LLTR+,2,0.20544851652988227,0.017018851095071258,LL+,1,0.18778352619090866,-0.0006461392439023605,LLTR+,2,0.20544851652988227,0.017018851095071258,0.01766499033897362,0.01766499033897362,0.01766499033897362,1
0.01,0.0002,47.24137931034483,0.02116788321167883,0.1883236830843131,0.11742979444208046,47,-1.3480536131815768e-14,0.0,LL+,1,0.1876400763462815,-0.0006836067380316113,LLTR+,2,0.20529149755990306,0.016967814475589954,LL+,1,0.1876400763462815,-0.0006836067380316113,LLTR+,2,0.20529149755990306,0.016967814475589954,0.017651421213621565,0.017651421213621565,0.017651421213621565,1
0.01,0.0002,47.34149054505006,0.02112312030075188,0.18822633525700994,0.11740483911923869,47,-1.9628916547720365e-13,0.0,LL+,1,0.18749725438572062,-0.0007290808712893115,LLTR+,2,0.20513512650436527,0.016908791247355337,LL+,1,0.18749725438572062,-0.0007290808712893115,LLTR+,2,0.20513512650436527,0.016908791247355337,0.01763787211864465,0.01763787211864465,0.01763787211864465,1
0.01,0.0002,47.44160177975529,0.021078546307151228,0.18814221314690419,0.11737998911780631,47,-1.2193371312640977e-14,0.0,LL+,1,0.1873550562926603,-0.0007871568542438812,LLTR+,2,0.2049793993025661,0.016837186155661904,LL+,1,0.1873550562926603,-0.0007871568542438812,LLTR+,2,0.2049793993025661,0.016837186155661904,0.017624343009905785,0.017624343009905785,0.017624343009905785,1
0.01,0.0002,47.54171301446051,0.02103416003743566,0.18808152046191595,0.11735524377243989,47,8.660832467866086e-13,0.0,LL+,1,0.18721347808444727,-0.0008680423774686807,LLTR+,2,0.20482431192785566,0.01674279146593971,LL+,1,0.18721347808444727,-0.0008680423774686807,LLTR+,2,0.20482431192785566,0.01674279146593971,0.01761083384340839,0.01761083384340839,0.01761083384340839,1
0.01,0.0002,47.641824249165744,0.02098996030819519,0.1880760650940069,0.11733060242338833,47,1.536964999715451e-15,0.0,LL+,1,0.18707251581198417,-0.001003549282022731,LLTR+,2,0.20466986038727994,0.01659379529327304,LL+,1,0.18707251581198417,-0.001003549282022731,LLTR+,2,0.20466986038727994,0.01659379529327304,0.01759734457529577,0.01759734457529577,0.01759734457529577,1
0.01,0.0002,47.74193548387097,0.020945945945945947,0.18856420503628063,0.11730606441643437,47,1.4103301859691442e-15,0.0,LL+,1,0.18693216555937744,-0.0016320394769031854,LLTR+,2,0.20451604072122823,0.015951835684947596,LL+,1,0.18693216555937744,-0.0016320394769031854,LLTR+,2,0.20451604072122823,0.015951835684947596,0.01758387516185078,0.01758387516185078,0.01758387516185078,1
0.01,0.0002,47.8420467185762,0.020902115787026273,0.2033410026317677,0.11728162910283665,47,-9.131584377541913e-15,0.0,LL+,1,0.18679242344359026,-0.016548579188177426,LLTR+,2,0.20436284900308513,0.001021846371317442,LL+,1,0.18679242344359026,-0.016548579188177426,LLTR+,2,0.20436284900308513,0.001021846371317442,0.017570425559494868,0.017570425559494868,0.017570425559494868,1
0.01,0.0002,47.94215795328142,0.0208584686774942,0.20333303687511492,0.11725729583927252,47,1.214306433183765e-17,0.0,LL+,1,0.186653285614099,-0.016679751261015924,LLTR+,2,0.20421028133888655,0.0008772444637716315,LL+,1,0.186653285614099,-0.016679751261015924,LLTR+,2,0.20421028133888655,0.0008772444637716315,0.017556995724787555,0.017556995724787555,0.017556995724787555,1
0.01,0.0002,48.042269187986655,0.020815003473026162,0.20326500354056495,0.11723306398778159,49,-1.5074747006238454e-15,0.0,LL+,1,0.18651474825255465,-0.0167502552880103,LLTR+,2,0.2040583338669804,0.000793330326415459,LL+,1,0.18651474825255465,-0.0167502552880103,LLTR+,2,0.2040583338669804,0.000793330326415459,0.01754358561442576,0.01754358561442576,0.01754358561442576,1
0.01,0.0002,48.14238042269188,0.020771719038817006,0.20317326206019096,0.11720893291571,49,3.008357452038979e-14,0.0,LL+,1,0.18637680757244815,-0.016796454487742807,LLTR+,2,0.20390700275769125,0.0007337406975002903,LL+,1,0.18637680757244815,-0.016796454487742807,LLTR+,2,0.20390700275769125,0.0007337406975002903,0.017530195185243097,0.017530195185243097,0.017530195185243097,1
0.01,0.0002,48.24249165739711,0.020728614249481206,0.20306892546125885,0.11718490199565529,49,2.6466676072978146e-14,0.0,LL+,1,0.18623945981877993,-0.01682946564247892,LLTR+,2,0.2037562842129893,0.0006873587517304547,LL+,1,0.18623945981877993,-0.01682946564247892,LLTR+,2,0.2037562842129893,0.0006873587517304547,0.017516824394209374,0.017516824394209374,0.017516824394209374,1
0.01,0.0002,48.342602892102335,0.020685687988955363,0.20295688813141013,0.11716097060541213,49,-1.4589024432964948e-15,0.0,LL+,1,0.18610270126773348,-0.01685418686367665,LLTR+,2,0.2036061744661633,0.0006492863347531685,LL+,1,0.18610270126773348,-0.01685418686367665,LLTR+,2,0.2036061744661633,0.0006492863347531685,0.01750347319842982,0.01750347319842982,0.01750347319842982,1
0.01,0.0002,48.442714126807566,0.020642939150401836,0.20283974269435723,0.11713713812791854,49,-1.2851750913478455e-12,0.0,LL+,1,0.18596652822635318,-0.01687321446800405,LLTR+,2,0.2034566697814978,0.0006169270871405619,LL+,1,0.18596652822635318,-0.01687321446800405,LLTR+,2,0.2034566697814978,0.0006169270871405619,0.01749014155514461,0.01749014155514461,0.01749014155514461,1
0.01,0.0002,48.5428253615128,0.020600366636113657,0.20271902880016598,0.11711340395120287,49,-6.572867250476122e-14,0.0,LL+,1,0.18583093703222606,-0.016888091767939928,LLTR+,2,0.203307766453954,0.0005887376537880018,LL+,1,0.18583093703222606,-0.016888091767939928,LLTR+,2,0.203307766453954,0.0005887376537880018,0.01747682942172793,0.01747682942172793,0.01747682942172793,1
0.01,0.0002,48.64293659621802,0.020557969357420533,0.20259573532092057,0.11708976746833145,49,3.363628819919029e-15,0.0,LL+,1,0.1856959240531672,-0.016899811267753362,LLTR+,2,0.20315946080885494,0.0005637254879343745,LL+,1,0.1856959240531672,-0.016899811267753362,LLTR+,2,0.20315946080885494,0.0005637254879343745,0.017463536755687736,0.017463536755687736,0.017463536755687736,1
0.01,0.0002,48.74304783092325,0.020515746234596073,0.20247053483220304,0.11706622807735681,49,-3.071327914216937e-14,0.0,LL+,1,0.1855614856869093,-0.01690904914529373,LLTR+,2,0.20301174920157428,0.0005412143693712401,LL+,1,0.1855614856869093,-0.01690904914529373,LLTR+,2,0.20301174920157428,0.0005412143693712401,0.01745026351466497,0.01745026351466497,0.01745026351466497,1
0.01,0.0002,48.84315906562848,0.020473696196766113,0.20234390523057477,0.11704278518126662,49,5.284588738829754e-12,0.0,LL+,1,0.18542761836079624,-0.01691628686977853,LLTR+,2,0.2028646280172291,0.0005207227866543263,LL+,1,0.18542761836079624,-0.01691628686977853,LLTR+,2,0.2028646280172291,0.0005207227866543263,0.017437009656432856,0.017437009656432856,0.017437009656432856,1
